Name	GeneID	old	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Atu3088	ATU_RS14225	Atu3088	287.761175544481	-6.50436682914215	1.07235830629811	-6.06547903899386	1.31560928516569e-09	3.26863126899415e-07
Atu3089	ATU_RS14230	Atu3089	40.084982332005	-2.91490305923863	0.930930696085406	-3.13117085030701	0.00174110837000139	0.0275527627087163
mcpA	ATU_RS14255	Atu3094	63.3484298186737	-2.00165292574614	0.590536097110537	-3.38955219763894	0.00070006879479398	0.0152572010584706
ugpB	ATU_RS14265	Atu3096	59.4720035313064	-4.16376088908048	0.740615682949055	-5.62202635582981	1.88730462086222e-08	3.02516666485947e-06
rpsU	ATU_RS14395	Atu3123	14.0577680949942	-1.93406592905339	0.647740277681163	-2.98586639691007	0.002827761570541	0.0374471331960281
Atu3126	ATU_RS14405	Atu3126	54.6186852261795	-1.70290984953326	0.34398504350088	-4.95053457034652	7.4009908599673e-07	7.22084927113167e-05
Atu3179	ATU_RS14670	Atu3179	34.0559909025337	-2.60396658182519	0.838056150929343	-3.10715049216879	0.00188900208097525	0.0290828429919699
Atu3181	ATU_RS14680	Atu3181	16.5702555861223	-2.4483033651468	0.597721305884299	-4.09606172817389	4.20237922322104e-05	0.00204721787844954
Atu3184	ATU_RS14695	Atu3184	25.3996036344791	-2.95429021921153	0.516100731528397	-5.72425117566217	1.0389094978863e-08	1.91197825740631e-06
Atu3190	ATU_RS14725	Atu3190	143.177358167112	-1.22613868643119	0.373743003299351	-3.2807000414911	0.00103549805220269	0.0194901129598301
Atu3191	ATU_RS14730	Atu3191	2368.00720499036	-2.83976125455579	0.93833419123643	-3.02638578139616	0.00247496307299035	0.0338790399715952
Atu3245	ATU_RS14985	Atu3245	18.6924884608096	-2.83582333439043	0.534610255374688	-5.30446864024878	1.13001666673698e-07	1.40376320425401e-05
Atu3287	ATU_RS15185	Atu3287	52.2905326750477	-2.5320892344414	0.666847849064613	-3.79710189962097	0.000146397620574556	0.00516211361457197
Atu3288	ATU_RS15190	Atu3288	20.0020366935438	-3.20175716313986	0.846851806144438	-3.78077621126757	0.0001563401603672	0.00532091956756587
Atu3289	ATU_RS15195	Atu3289	30.8685166826161	-1.90837152478823	0.638491201713585	-2.98887677647952	0.00280005031705569	0.0372931068863095
dctA	ATU_RS15240	Atu3298	1156.68098218649	-1.60996723159793	0.492709706250397	-3.26757766525456	0.00108472099990327	0.0200370953476555
Atu3299	ATU_RS15245	Atu3299	28.3702976176814	-1.83003778316747	0.624482433298232	-2.93048720922708	0.00338430925924868	0.0423592763456088
Atu3320	ATU_RS15335	Atu3320	43.2164236881844	-1.05262391194266	0.273985128592787	-3.84190162929291	0.000122084767440252	0.00466528197257649
Atu3371	ATU_RS15600	Atu3371	27.2860040179551	-1.37474825207282	0.36316460409609	-3.78546872841461	0.000153419126923877	0.0052940252894774
Atu3407	ATU_RS15770	Atu3407	126.268223853066	-1.45510927613151	0.384137256128375	-3.78799310120865	0.00015186906544946	0.00527718451900957
Atu3421	ATU_RS15840	Atu3421	83.3714206571865	-2.33042653898402	0.63629439801798	-3.6624973380925	0.000249768348947626	0.00734378062675001
Atu3430	ATU_RS15875	Atu3430	88.382327993074	-1.58716272086507	0.521523417382092	-3.04332014242468	0.00233983263334526	0.0328435829239904
Atu3448	ATU_RS15965	Atu3448	65.5998416915259	-1.58333088596696	0.525530994717854	-3.01282113116281	0.00258831425531048	0.0349492759093418
ATU_RS16235	ATU_RS16235	ATU_RS16235	391.911024076795	-2.21561467580975	0.651522405421739	-3.40067303499034	0.000672201774563571	0.0147795160079928
Atu3565	ATU_RS16525	Atu3565	77.6866529609907	-3.72193246567818	0.695378971243137	-5.35237995337196	8.68048899544721e-08	1.10598332867634e-05
Atu3633	ATU_RS16870	Atu3633	87.0533909792338	-1.20593223011847	0.36649848207592	-3.29041534711912	0.00100039597502398	0.0192269357001596
panD	ATU_RS17010	Atu3667	5.6129211909857	-1.63003238027819	0.517777959934155	-3.14813009902059	0.00164318542930217	0.0267461714139701
Atu3752	ATU_RS17440	Atu3752	1008.0388253783	-1.52693775755243	0.473259733088471	-3.22642652817239	0.00125346408862674	0.0227316169941105
Atu3753	ATU_RS17445	Atu3753	9.15102475067721	-1.94571329832484	0.635017176589098	-3.06403254912876	0.00218375149429277	0.0314523512322922
Atu3827	ATU_RS17825	Atu3827	24.7531794288017	-1.46770452705943	0.41353225539657	-3.54918995533233	0.000386418218917413	0.0101593234380985
Atu3857	ATU_RS17950	Atu3857	16.4600694701322	-1.15202261991125	0.36232229107608	-3.17955215090353	0.001475028248058	0.0252703361970478
