"User_ID","ensembl_ID","symbol","ND0_3","ND0_2","CD0_2","CD0_1","ND0_1","CD4_3","CD4_2","CD4_1","CD3_3","CD3_2","CD3_1","CD0_3","ND4_3","ND4_2","ND4_1","ND3_3","ND3_2","ND3_1"
"ATU_RS20465","ATU_RS20465","ATU_RS20465",5.18195005977158,5.48435304469998,5.65526862637635,5.66696209604618,5.10733566332201,5.55057669177192,5.27645822446826,3.91756096365006,3.85449721647002,4.11203281535953,5.78372483582008,5.18905089008983,5.67568459383918,5.57021791812725,5.88121768200604,5.90315892906682,5.74707871692678,6.05518214119803
"ATU_RS09345","ATU_RS09345","ATU_RS09345",5.78713629962195,6.08572439632422,6.06968342017081,5.83151983346987,6.36047376848538,5.34856044594488,3.29177463313266,5.59828817504355,5.28108346638161,5.65883982169426,6.43513495417316,5.72029617833811,5.02906517854807,5.59589463984197,5.38711270990466,5.82708143417836,5.55004369753184,5.57266095412642
"ATU_RS07730","ATU_RS07730","ATU_RS07730",10.7303821182328,9.95121100579505,9.86582584647481,10.2143104853115,10.3057200058078,10.3055913931999,10.8817085039524,9.09923289668016,10.0127098582344,9.91837129852261,9.30561251635006,10.2465868064726,9.85823150732806,9.14853290837896,10.5719643343356,9.73890892620165,10.4991092013326,8.12441506591712
"ATU_RS03245","ATU_RS03245","ATU_RS03245",9.05750100121772,9.30517701769436,9.20552980466148,9.54749570840722,8.87758387381609,8.58383891533632,8.38461190598934,8.63154505262987,8.84853810315262,7.75936889259619,8.04100865391292,9.16743316540567,10.0253186509461,9.067115038388,9.54778245071315,9.04892362509902,9.63210135902282,7.40839590783692
"ATU_RS20395","ATU_RS20395","ATU_RS20395",5.10666361247548,5.27527387068735,5.18674082699098,4.75595323210834,5.01183094285955,3.33973750935559,4.76408309074215,4.90335122547221,5.14547710110903,4.58123069361419,6.6759635376743,5.3585260909188,5.89991790778415,5.54407591514631,5.45895202520518,5.44128895597743,5.50718865022919,5.78941452347185
"ATU_RS23215","ATU_RS23215","ATU_RS23215",7.70973243942411,8.08614392662966,8.03791764885997,8.0492647917298,7.8626849865376,7.92388728505547,7.32566841149888,7.06212662807817,6.97833286682159,7.80295570384965,6.29774810384768,8.08209126395337,8.75972182579797,8.37523856139436,8.91195482460938,7.33807282898798,8.73008564726981,8.30771384713818
"ATU_RS05600","ATU_RS05600","ATU_RS05600",5.12585674105488,5.19825812626007,4.65775676402695,5.45619014461382,5.40669625437849,6.02773143389052,6.50616741072752,4.90335122547221,5.62493300989521,6.60056708613956,4.7855563394904,5.33550052447536,4.58831628783397,4.63823548393803,4.5188105730404,4.5526783668941,4.37837617331652,4.65635714673189
"ATU_RS22085","ATU_RS22085","ATU_RS22085",7.27513096759985,6.82931301141453,7.20069549279027,6.49090952035769,7.80402595522891,8.06253758597737,7.7704786653238,6.2166858086949,7.1998887339636,6.49821892318845,6.22381506586354,6.94108728369673,6.7348141029765,6.37362554470192,6.69781305185725,6.43440569524355,6.64863309631808,5.24595598140604
"ATU_RS12065","ATU_RS12065","ATU_RS12065",2.65700815934709,2.81142030994116,3.56389219994912,2.9702386750186,3.07316410471404,2,2,4.49306587344732,2,2,2,3.2996077296372,2.39873007913641,2.1461949565483,2.4662771695965,2.71406907975884,2.11863125759181,2.47069192402577
"ATU_RS14160","ATU_RS14160","ATU_RS14160",4.15732044672788,3.707001201029,3.49403339741358,4.02479021500002,3.40929008135599,4.48366306045631,4.41815510281075,4.49306587344732,4.99578937404474,2,4.30159304302638,3.97204516589084,3.97991893290086,4.50905302900851,3.46209592810755,4.67345798529808,4.06041404440034,4.54155799677266
"ATU_RS19160","ATU_RS19160","ATU_RS19160",4.08070264513663,4.25540752273588,3.81373197360286,4.02479021500002,3.73052694490373,4.0222276274392,3.29177463313266,5.07168869294701,2,3.41223954931064,2.98732422083281,4.5134054879452,4.48955078720986,3.64751611027311,4.35632140464112,3.83256498022895,4.03046166573277,4.16090902535751
"ATU_RS24040","ATU_RS24040","ATU_RS24040",3.62129625633287,3.76155674373356,3.42061895921331,3.5451427201511,3.46804555063399,2,4.76408309074215,3.51191945960586,2,3.41223954931064,3.98094432074723,3.63748414652024,3.97991893290086,3.83168486180348,3.46209592810755,4.1973547797152,3.8363805243885,4.19169178046818
"ATU_RS25945","ATU_RS25945","ATU_RS25945",8.59102488292792,8.89813175425425,8.86682433414824,8.9955946233075,8.75316794068191,8.62917253519206,7.7704786653238,7.13996081757131,6.71646882252321,8.2115184233119,7.46695995362644,8.60924204228289,8.52180534785755,8.28735593453219,8.89817631697735,7.83220874349572,8.02473706617029,7.46933652754355
"ATU_RS21800","ATU_RS21800","ATU_RS21800",2.94327985530095,3.59128149714179,3.63052393067706,2.82157287635557,3.34803976056014,2,3.29177463313266,2,4.16618283014212,4.11203281535953,4.56377390305336,3.63748414652024,2.90723993363957,3.04716763862251,3.04845352288496,3.6085055246841,3.29688228904405,2.74425099891317
"ATU_RS04830","ATU_RS04830","ATU_RS04830",6.75871778151057,6.97495041032206,6.46612411192556,6.75965011582819,6.45791039093535,7.40389556484795,7.52032793120872,8.0605267707881,9.10766119942085,7.57052362265196,8.16471251537631,7.02982480834864,6.88225423822418,7.44819909356208,7.11485898028299,8.02898030038183,7.37636487224518,7.70895785941321
"ATU_RS19580","ATU_RS19580","ATU_RS19580",3.82291805111544,3.81412421805471,3.42061895921331,3.22825261897195,3.99310034578349,5.11357768698747,3.29177463313266,3.51191945960586,3.85449721647002,4.58123069361419,4.56377390305336,4.14092432798811,2.77928544677497,2.97072262320639,3.04845352288496,2.92341096468932,2.75329181708888,3.29080906096772
"ATU_RS19000","ATU_RS19000","ATU_RS19000",3.32175732245002,3.17519275194827,3.17488736443369,3.80480866298301,3.46804555063399,3.33973750935559,2,3.91756096365006,2.90464645783671,2,4.97774375944692,3.09546207836074,2.84468078160222,3.18888363566021,3.33694566003189,2.71406907975884,3.13741205245925,3.6423580711973
"ATU_RS12805","ATU_RS12805","ATU_RS12805",7.60077770949777,7.48498949061388,7.64938837693572,8.00685608072546,8.44302541400509,7.77048133601991,7.42627880401568,7.64602275442359,5.51916798034408,7.02540534395155,6.49921456107382,7.44457978761316,8.05182251468512,6.97243364042306,7.54325351383483,6.68484008648453,6.8887551205272,7.67667957675861
"ATU_RS18205","ATU_RS18205","ATU_RS18205",3.72562646204614,3.52974387687848,3.75521011034947,3.95512457101985,3.9107737905764,3.33973750935559,3.29177463313266,5.07168869294701,3.45637056450416,2,4.56377390305336,2.85759154476823,4.06469986683024,3.3783469924759,4.07208339048836,4.38592818542195,3.69078018879181,4.06441208804005
"ATU_RS00575","ATU_RS00575","ATU_RS00575",3.9575604096117,4.05157265667843,4.1679221246003,3.95512457101985,4.180446176063,2,3.29177463313266,3.91756096365006,4.99578937404474,4.93470517656819,3.56803659117512,4.08679842144454,4.58831628783397,4.20976345620187,4.31266934620667,4.5526783668941,4.57793649873109,4.2513542750056
"ATU_RS19195","ATU_RS19195","ATU_RS19195",3.44912700734234,2.81142030994116,3.92410202563526,2.9702386750186,3.57883110627531,2,4.76408309074215,3.51191945960586,4.16618283014212,3.41223954931064,3.98094432074723,2.85759154476823,3.18484376662508,3.64751611027311,3.24704245102243,3.18957077152535,3.13741205245925,4.67826013382207
"ATU_RS06380","ATU_RS06380","ATU_RS06380",6.92133686166089,6.80354389487569,7.09258027391195,7.57335646129504,6.8211927855587,7.40389556484795,6.97334017461379,5.70457315260234,5.90239882382955,7.23085623351063,4.97774375944692,7.07222732156062,6.82264091804774,7.34219898791221,7.19818488866865,7.20913552765591,6.77142222929298,7.44079053817315
"ATU_RS09135","ATU_RS09135","ATU_RS09135",4.85390386891711,5.21790091874625,5.18674082699098,5.35162564251567,4.79946690375407,3.33973750935559,4.76408309074215,6.06532103005445,4.99578937404474,3.41223954931064,5.56163782660597,5.02603778500581,5.42083020385362,5.15248681120574,5.50816033875109,5.00803289144742,5.28419442397463,5.27499415489216
"ATU_RS07365","ATU_RS07365","ATU_RS07365",3.82291805111544,3.9138399720898,3.75521011034947,3.44704826947651,3.34803976056014,4.0222276274392,2,2.94556733545474,4.639814225019,4.58123069361419,4.7855563394904,4.47177545372127,3.54105961380984,4.17611443142044,3.46209592810755,3.72488061525898,3.39417503920933,4.06441208804005
"ATU_RS26165","ATU_RS26165","ATU_RS26165",5.10666361247548,5.56325361267068,5.4675429850298,5.17903060806449,5.65448712134564,6.38568533287306,4.76408309074215,6.06532103005445,5.62493300989521,5.65883982169426,5.78372483582008,5.16312927194388,6.97644241669838,4.75679529119702,6.4433260058989,5.74676772842249,4.77144064929796,4.3637513419295
"ATU_RS21935","ATU_RS21935","ATU_RS21935",7.80211255468772,7.25714729205525,7.20616739119633,7.53208542386755,7.97076156971601,8.43860803295961,9.08418120308191,8.28269049618648,7.53444934041213,7.71442409935681,8.04100865391292,7.11341907574231,7.13841703262079,6.5415891543413,7.40978244520324,7.16860876328877,6.81160285900468,6.4610491108153
"ATU_RS13675","ATU_RS13675","ATU_RS13675",4.45919874211965,3.81412421805471,5.04736644096262,3.88192342862462,4.65521575303973,3.33973750935559,4.41815510281075,5.22242050023927,5.51916798034408,3.41223954931064,5.67695059937867,4.66886143629394,3.76026439312559,4.24264551485979,4.07208339048836,4.8114687821277,4.17436718024848,4.69983555677823
"ATU_RS04470","ATU_RS04470","ATU_RS04470",5.93591886620454,6.03125509463829,5.41180170718451,6.25037771755993,5.75228665275728,5.55057669177192,5.95260409441555,5.59828817504355,4.639814225019,3.41223954931064,5.14731270427933,5.75541811731025,6.08720258158131,5.44865791815533,6.22523240754857,5.49144137430869,5.79240232117696,5.17069569361127
"ATU_RS17890","ATU_RS17890","ATU_RS17890",4.6568727828417,4.25540752273588,5.23035934109598,4.27401075100382,4.180446176063,5.72774852694921,6.30945080908218,4.23382194713413,5.62493300989521,4.58123069361419,5.14731270427933,5.80654808676017,6.00377246284512,5.3159050708782,5.38711270990466,5.05325695363417,5.48527409954081,5.8388711807378
"ATU_RS21760","ATU_RS21760","ATU_RS21760",5.7001769829409,5.9157294613019,6.1513745183848,6.19100703329686,6.1612311485031,6.27594804054739,5.04289845136321,6.4175699832459,4.639814225019,5.99580103754349,6.73037475088336,5.26413319383911,5.07065830518468,4.96816465326278,5.25497076438167,5.11854120046036,4.84211622109142,4.5652602592663
"ATU_RS04820","ATU_RS04820","ATU_RS04820",7.12105780992462,7.41863701448712,7.45625867559811,7.97641035184704,7.2805358628279,6.98281349190191,6.67925122781888,7.3179456923252,8.57266616238359,7.51918015249617,7.61890597970644,7.02263495678045,5.99659717786815,6.35870433017384,6.70627203109772,6.45981973477599,6.58823267569033,6.01271408654118
"ATU_RS13035","ATU_RS13035","ATU_RS13035",5.4642083643615,5.98614876114269,5.43062244712693,5.43075090227657,5.77573464090899,6.91121220427268,5.27645822446826,5.80356240719444,4.99578937404474,3.41223954931064,5.56163782660597,5.85592783179268,5.5538776513842,5.80847982198413,5.672586820753,6.09918527877962,5.68113398922317,5.52510916018444
"ATU_RS00810","ATU_RS00810","ATU_RS00810",5.28798947480593,5.68115312971676,5.31382890983461,4.87390903324823,5.06988898247086,4.48366306045631,4.41815510281075,6.79973166873144,5.51916798034408,6.49821892318845,5.78372483582008,5.18905089008983,5.78800326009307,4.71053385824145,5.49845203478013,5.13966222733857,4.35439785090989,4.762690896207
"ATU_RS09615","ATU_RS09615","ATU_RS09615",5.20017342474813,5.03067399637603,5.18674082699098,4.67159280697389,4.88819746586109,4.83273015231495,4.76408309074215,4.49306587344732,4.42234829246214,3.41223954931064,5.78372483582008,5.16312927194388,5.71992489385635,6.07813042216587,5.53689931981699,4.78490264476319,6.11848644911703,5.71719701429914
"ATU_RS13525","ATU_RS13525","ATU_RS13525",3.25359132891228,3.59128149714179,3.26153250894111,2.65580866642043,3.2840732858859,3.33973750935559,3.29177463313266,2.94556733545474,2,2,2.98732422083281,2.72212378581554,3.08012160021581,4.39667341952986,3.57725100907198,4.35013396904697,4.14671155638417,3.59708448288022
"ATU_RS17455","ATU_RS17455","ATU_RS17455",4.89922664189607,5.15815153308109,5.02276982139716,4.79635293535386,5.14383491550373,4.48366306045631,6.081611753457,3.91756096365006,5.81570709656754,4.11203281535953,6.43513495417316,5.16312927194388,5.46308990924098,5.51745145672768,4.7815094490042,5.07534824692933,5.4741907158932,6.13654242816995
"ATU_RS20845","ATU_RS20845","ATU_RS20845",6.22113184701837,6.34885204165837,5.90448680951331,6.34873712319103,6.74602265672402,6.27594804054739,5.04289845136321,6.35366686473133,6.27156007083958,6.13873254410584,6.92956086315428,6.10770592489777,8.15048505820087,5.68232660059881,7.4123697533652,6.1205894795334,5.87898930115579,6.40960352206198
"ATU_RS18020","ATU_RS18020","ATU_RS18020",3.9575604096117,3.17519275194827,4.21210465023693,3.5451427201511,3.99310034578349,4.0222276274392,2,4.71274469909472,4.82875336484735,3.41223954931064,4.97774375944692,3.71089136245997,3.82650800831839,3.54579246155932,3.71775386574723,4.07111799343979,4.20150261794357,3.88768806457399
