gene_id,CD0_1_fpkm,CD0_2_fpkm,CD0_3_fpkm,CD3_1_fpkm,CD3_2_fpkm,CD3_3_fpkm,CD4_1_fpkm,CD4_2_fpkm,CD4_3_fpkm,ND0_1_fpkm,ND0_2_fpkm,ND0_3_fpkm,ND3_1_fpkm,ND3_2_fpkm,ND4_1_fpkm,ND4_2_fpkm,ND4_3_fpkm
Atu8088,21.99231214,7.386875837,27.41271366,157.5072061,117.238071,194.3132313,176.1647044,117.4265585,87.19240252,8.509019293,11.29834081,30.03809733,10.03656818,1.717309826,2.022511666,3.807467603,2.624526275
Atu3849,4.910787891,7.402921579,5.019561959,0,0,4.740007732,3.397864352,15.79324791,0,7.863785603,6.399476355,6.489970848,9.771849295,10.28667681,11.18292391,8.091996461,8.561843219
Atu0772,5.737409994,8.350796328,11.10804112,8.781064371,4.970121713,5.168690602,2.778873559,17.22157783,22.74697442,1.978841696,5.981348886,9.930515534,15.98341241,10.09529678,8.459795245,10.65316153,9.494410297
Atu0509,3.19807483,3.657339503,1.922889567,9.323105381,0,10.28952296,4.425613446,10.28510898,0,3.414112679,1.190731491,1.363384955,7.542241248,3.091864398,5.097894632,5.655382049,4.725227347
Atu1751,100.0234029,72.96408242,110.8690205,48.25377226,83.98394165,106.5113559,46.95674841,78.07482087,106.8744428,106.1588509,88.28341965,134.7790968,24.275836,21.23014366,20.63704995,23.54958247,15.16299791
Atu2534,4.229290796,5.89924112,1.483371951,25.17238453,18.3184486,9.525158396,8.535111645,5.289484618,33.53553943,7.496040806,5.511385759,4.838068898,397.8262893,30.84797279,32.86581458,25.38311735,105.272665
Atu1817,21.30387175,19.37985674,14.37729738,9.369373894,12.72745808,7.445223064,36.47012966,9.647074923,7.281289578,29.13758468,24.29180882,16.98987406,4.642548932,10.27450323,10.46595419,10.02353638,9.041482163
Atu4861,0.877619632,2.98054114,1.970011762,2.984867731,0,2.635419319,0,2.195240652,0,1.177137056,2.477945178,0.872997481,1.207354824,0.395954176,0.233161753,0.823007449,0.363076757
Atu2536,0.691706439,3.272029309,2.911290746,3.528838953,8.988023845,9.347118052,8.375576848,2.595307873,5.484784486,2.186897482,1.802789734,3.30270449,17.48548803,1.71641818,3.170019259,4.281177065,6.581755923
Atu1532,4.353681702,6.336780743,6.806059542,6.345979293,0,8.404551526,6.024784691,14.00157693,4.931696975,4.647783647,4.457738482,3.712073323,3.208621539,3.086667987,8.674988765,4.549363864,10.8068729
Atu0139,48.02343556,30.01505688,29.48626383,11.52933643,9.788483984,20.35911718,101.2485763,12.71898973,31.35956931,21.75970583,82.82855506,51.92935552,85.69223907,89.2156292,34.89861892,72.47994149,45.34486872
Atu5003,3.346313861,4.584054154,5.633657305,14.05904455,5.115524209,7.979853443,6.673730914,7.385583575,4.682488883,2.263037046,0.769541895,3.641978322,1.523241874,1.864986291,1.4904369,2.104360003,1.791564922
Atu1909,0,0,0,0,0,0,0,0,0,4.581779619,0,4.077569774,1.174849117,1.027450323,3.176380502,1.281359289,1.884275274
Atu2139,12.7883523,13.2620746,8.611887269,23.6500805,11.07811146,15.84097617,14.71062439,15.59426891,10.1403359,16.90777052,15.83184246,13.83408752,30.84296117,29.64183086,34.33646741,20.95700479,39.81192845
Atu1905,2.824907974,6.167477441,6.895981057,5.764668213,2.447120996,5.089779295,5.472896017,4.239663243,6.71990771,6.820206304,5.153776759,4.889452305,13.99056964,5.607839549,6.191690454,9.059992686,8.414511721
Atu1904,7.116595089,7.423376159,5.790855887,15.73274033,8.219816678,5.342636921,5.744786684,7.120460062,9.404999039,6.954486922,6.800908709,6.937531907,10.40230989,11.13071183,8.224556656,6.807221225,7.949286313
Atu1907,24.67086298,20.04596497,18.34772686,12.21960414,14.52433627,24.81473304,24.36235751,26.96096528,18.99261942,18.31229071,14.67027439,18.44143611,11.3682811,19.01946876,22.62234934,12.93799671,24.57485228
Atu1906,12.52969025,12.7234574,11.77353486,7.432790707,2.524195673,3.937565479,7.056588368,6.559793916,2.310519449,14.57253304,12.7206689,12.34775886,6.914958388,12.35771944,9.521995542,13.60813655,11.45216518
Atu1901,12.60955219,8.17914107,7.845389432,29.36778195,28.49536449,24.6948551,19.9152605,34.96937053,8.694399111,5.357530666,4.465243092,4.090154866,7.07085117,2.226142367,1.966330787,1.850852307,1.587676389
Atu1900,2.263381924,6.753419232,3.42944708,1.154696538,5.882070651,10.19512367,17.54004595,10.19075018,1.794715413,3.643005202,2.359614698,1.350876836,4.086822236,1.633865957,1.713774539,1.528226676,3.090038581
Atu1903,5.286613495,11.65191724,11.44315505,29.2821616,10.46768491,9.525158396,3.657904991,6.800765937,5.988489184,6.164697651,6.298726582,6.851426763,3.974106964,1.771827598,2.648527182,3.654488994,2.187105229
Atu1902,9.072510901,10.42502638,6.833081118,19.4882977,6.204635815,21.50842218,20.81465937,12.5411974,17.03821761,3.842782907,5.911405693,3.562392948,9.976742909,2.046614756,1.902900761,2.552385036,2.074222379
Atu2346,24.67086298,16.46927727,15.45829718,11.35596295,14.4619331,13.36864336,24.25768573,29.23136236,8.825141955,24.73800095,27.31520135,28.67413832,54.25947898,43.43488302,31.56478368,40.28734909,32.46124603
Atu2347,19.47699709,11.75948395,15.90938105,5.152242447,12.49796688,9.098104511,12.57805927,22.73550406,18.30399813,21.31401519,17.76696725,20.32161154,48.08178796,30.52809269,21.04318912,25.32745262,24.94920039
Atu2344,25.93141802,32.63210813,34.10672735,11.02440198,18.71958251,12.16717313,5.23320714,12.16195368,12.85121037,42.23454832,29.21637889,29.34163651,22.85381677,32.90465907,43.48892178,39.51637225,41.79446343
Atu2345,11.8759455,15.74208855,17.67295293,20.55624525,20.20803069,17.194412,17.46151781,20.68809886,20.17897788,26.08782419,17.2724303,20.1249683,36.76032196,32.81805867,14.36717337,34.36539527,19.12620389
Atu3235,9.699655529,5.984737368,7.987387431,6.454457572,0,4.749010596,5.106477053,9.49394675,11.7039988,8.12114377,7.006996852,9.56466984,7.505980473,6.944803109,6.890560877,4.033908874,8.200086842
Atu3234,5.980815267,5.304653576,7.079729768,13.3489918,12.9524384,4.209350301,6.336673797,14.02514861,0,8.380094758,6.210747209,5.46593423,8.581442102,8.2637103,8.193044945,9.254261535,6.649683575
Atu2340,12.96570901,14.54684338,12.05104366,16.53660298,9.359791254,4.866869253,11.77471606,6.080976841,19.27681555,11.0244593,15.48820086,9.834284765,15.189427,18.03662793,28.74144088,11.85491167,56.54545052
Atu3236,3.101086128,4.664083033,3.306510663,3.164126547,1.790909779,3.724922278,0,0,3.27861419,2.376821032,3.77175841,2.097632495,0.213310594,0.373096486,0.494328969,1.279569682,0.769763293
Atu3239,3.751790222,4.591975907,5.598532849,26.10039871,17.7275309,18.43579044,4.955871278,3.839142061,2.704478986,2.940905286,3.555732748,4.071306226,0.615848328,0.615523235,0.611646673,1.247406221,0.634966034
Atu3238,2.141843409,1.55872581,0.200326759,2.428204295,2.061561739,5.359815818,0,5.357516574,0,0.273601907,0.465189312,0.284075065,0.613868108,0.322110632,0.569034633,1.339041058,0.492274489
Atu2348,45.86695652,37.32453108,41.76841134,24.46330327,65.01759221,57.28510754,69.6753621,48.49935896,71.08589696,84.13143019,50.80566168,55.12376603,164.4540557,98.67140884,81.25654265,78.00951449,78.74810997
Atu2349,2.42664226,0.882994038,5.106690325,0,0,0,0,0,0,2.092381793,9.486811552,4.344951398,4.381609414,2.737060287,1.934095856,2.730765699,4.517627195
Atu1695,284.419806,233.4560551,308.1260217,160.7436555,238.1398318,184.7880729,172.0678508,234.853117,266.6075385,173.9486658,202.2678574,218.5965739,118.0387692,123.1692769,186.2396159,202.5096831,142.3368083
Atu1694,8.424197114,9.633967471,3.03910351,24.55842393,0,0,5.828856733,0,4.771316586,7.263796957,10.9779635,5.027897689,19.55693958,14.38848115,12.94900762,19.29852101,20.16404333
Atu1697,6.846164476,7.944738856,6.853178416,13.21550188,9.617185514,10.83486768,5.377120336,6.942448561,2.9343597,5.424499799,5.18414723,6.626050882,3.054607705,5.927104051,4.571719079,6.038405652,4.439823615
Atu1696,10.08221026,11.67301716,12.5374781,16.3659466,21.83468331,13.41779279,5.549143794,18.91441094,16.35246892,10.27404806,13.28789988,11.21436888,6.028830998,3.928486529,4.748414903,6.317537673,3.981479488
Atu1691,32.75627185,24.89449578,31.06355381,22.21092753,21.551116,27.08133269,29.11979267,42.00473079,36.16577782,33.96457281,34.04091204,39.84292034,107.8096837,58.64669176,42.79661124,66.25740191,59.00895677
Atu1690,8.750256819,11.14399372,10.89511123,38.13058248,15.79176603,13.13814951,8.82942584,6.839850799,10.11848172,9.116806385,8.43337045,10.77141276,6.489160458,9.869596699,4.504156728,9.641755245,4.675880145
Atu1693,20.00671973,19.02610536,19.01077685,25.04714879,15.94889803,21.00905583,11.29522238,27.63163606,19.46507264,30.48006911,24.95204498,21.24438647,21.40251668,21.98454029,18.88068865,15.67699529,20.61609639
Atu2019,153.9026482,161.4294894,150.8065732,46.6429478,49.02878889,30.39646135,57.98855265,45.73848464,46.60453641,121.8791881,131.3411856,207.4863384,32.00599986,178.9425614,122.5775912,223.5312437,67.27278378
Atu2016,20.7235249,18.31329635,20.76720732,20.13790762,21.37152336,24.44790655,9.559325042,11.1079177,3.9124796,16.73440461,28.93477523,19.43641592,33.60068476,43.63239039,36.57375263,46.91910598,46.94985892
Atu2017,60.85479534,20.34810705,35.99649269,41.95397422,85.48609346,77.78879357,71.69493782,37.02639232,78.249592,48.69049929,43.93799202,32.39402654,20.78830244,18.92221012,32.44445798,38.86789845,31.98033868
Atu2014,1.805185096,3.612737802,0.759775878,10.3605851,13.68298752,6.098424583,5.464553187,1.693280137,14.31394976,2.594213199,1.617289266,2.693516619,1.978976029,12.6238561,49.90763353,12.18853958,91.95177167
Atu2015,20.86619977,22.58337041,17.11418049,24.56582105,30.898588,26.50977819,40.59833828,16.05964004,19.79808954,23.16913687,20.33568541,23.41736858,32.11018341,47.95593436,42.00366849,44.25320968,43.38373553
Atu1699,4.733363245,6.263097246,2.535531126,15.36686265,18.63795642,3.876517952,4.168310338,6.458091684,0,5.936525088,5.887890309,2.825060454,2.663902069,3.688666131,1.543341024,4.358111537,1.780201931
Atu1698,6.083226487,3.689221665,9.103433346,25.8620389,8.782817821,12.17828471,4.910612179,0,5.359561096,5.245285866,4.844482916,3.83241908,1.917847304,1.372279541,1.077441527,2.091716648,1.537964408
Atu2010,2.807374063,5.57199686,6.444995375,11.06716906,6.632541734,18.39340932,5.562538279,4.787895559,17.20141893,6.601825314,5.737067503,7.844634953,15.73386297,4.836102383,5.644725448,4.595219521,5.384803909
Atu2011,28.91116755,17.67367754,23.36310823,22.41915497,14.02506221,9.376327796,6.72140042,32.97663066,16.50577331,26.85659214,24.26301465,21.12053719,11.93206135,12.62640124,12.81187403,11.06173449,14.16150636
Atu3837,0,0,2.198880775,0,0,0,0,0,13.80875153,2.502652733,1.134697068,0,3.593656124,1.964243265,0.693999101,4.89931493,1.08068729
Atu3836,1.15045475,3.90713424,2.25964432,3.912805885,0,1.727360331,1.857381809,2.877698885,3.040787254,2.865731886,1.749079677,4.119824383,8.309166038,4.844454891,2.750825453,3.452366998,2.855702164
Atu3835,27.96658895,23.64199686,24.25482992,11.52933643,26.91833095,10.17955859,20.52336006,23.31814784,53.75926168,25.9817383,28.34577218,25.62747415,76.21945754,39.12742595,40.865157,46.25364687,53.05817113
Atu3834,71.77945047,58.9703001,74.11744681,22.78534807,52.50762206,50.2944786,40.17388757,86.18212006,70.82937207,78.12159954,109.544731,81.68321346,125.4100793,138.1743538,133.1087285,178.9622602,146.8942831
Atu3833,27.54913032,12.2687116,16.61376586,0,17.8096028,12.96479893,23.89831261,33.94085963,42.38519567,16.78167694,30.00643358,14.23373893,70.00142658,33.94867109,27.03704832,30.7704196,34.36185327
Atu3832,3.743827455,5.239556062,4.363537725,5.876821291,2.494730354,12.32340532,2.789686296,8.644293928,9.134193619,6.12516953,6.004622617,5.414282822,15.07989699,8.510446985,6.312151358,6.319544356,7.386798984
Atu3831,32.81162633,20.75814447,23.53965565,14.26646478,9.68985946,17.6347391,23.47693178,34.97455194,19.21746907,17.46813784,20.89328858,18.02552885,31.64250425,24.39224004,27.19182876,33.56709474,23.2152681
Atu3830,0.353282047,3.599412451,0.892147331,5.406956104,1.53018067,4.773945735,0.855548184,3.976581514,0,0.710777268,0.460378285,0.316279278,1.184662893,0.95633801,0.563149629,0.496947218,0.584620014
Atu1621,14.34937949,14.47329343,7.204949478,15.411664,6.542303071,7.937631996,15.85092163,7.556406597,1.996163061,14.90525488,11.97414168,6.460775237,4.415674404,4.656726379,6.119702959,6.657402431,2.603696701
Atu3838,1.531294943,0.742932915,1.288999075,2.604039779,0,0,0,0,0,1.173657834,0.332583623,0,7.109862763,3.224068255,0.406827059,2.01040854,0.633506342
Atu1804,7.450931771,15.90574495,15.88900426,7.602398012,8.605982563,17.89962652,21.65283357,0,27.57116497,11.42150241,14.24082897,15.41631525,29.21353007,20.16974627,11.87716583,23.4772541,31.44147249
Atu1298,0,1.822420026,2.459274551,8.516972209,0,13.15975831,2.021473811,12.52772673,0,1.439495745,1.087773505,0.747298972,3.445046284,1.506412128,2.827524534,2.583191425,2.071994428
Atu4849,3.095583567,4.096017971,2.842659557,3.828499548,1.625210902,1.267606631,3.634724351,2.111771425,5.206721901,6.848196769,3.178302307,3.359214643,3.48434339,5.374906474,3.962567745,4.169695787,3.376291722
Atu3489,1.329567466,2.902776807,1.865318023,14.69645205,3.839195814,2.994436023,0,0,0,1.52856634,0.433155318,0.529026019,0,0.099976454,0.529849613,0.124683164,0.458375347
Atu1553,6.775800395,7.206972465,5.703669616,23.93149233,9.03022114,9.391001235,10.09787857,15.6449545,0,6.891107174,5.773370645,3.421904212,5.646721991,6.81952063,5.400485964,5.865377029,8.62520372
Atu0003,3.868253777,2.627445674,3.256182332,11.84066868,2.233957146,2.323209365,7.494244371,0,10.22424983,3.409537347,4.032721287,4.001796119,6.78506067,7.911725484,4.419105775,8.56099804,6.721347777
Atu4596,3.58848916,5.875923962,6.041369402,8.009395077,7.771463041,9.092196651,5.431434683,6.732071332,0,3.867736042,2.922704569,2.944911503,3.47114512,3.541590129,2.770738836,3.659639789,3.618665015
Atu6139,74.01258893,65.93529618,81.39790455,57.86755064,46.67344183,105.3789075,149.7078203,84.05416648,97.81199,93.40360258,73.63031884,82.16980085,324.6252154,214.1702484,588.5996496,252.976408,956.4186028
Atu6138,224.6096328,197.1497267,168.1422153,134.1231299,282.203127,214.9596557,426.2942249,268.048207,283.2393533,161.1457129,237.7716086,152.9875841,432.5395274,232.7135312,540.0197253,296.9760415,684.9777134
Atu2120,1.000170121,0.970497952,3.928931115,5.102510378,5.776087396,3.003428323,1.614750852,0,10.57426919,1.916445787,1.086140212,1.790824563,0.687974708,3.309130545,18.99900693,4.126900414,48.54979536
Atu1551,7.245987727,6.779912263,3.485405424,15.84275949,8.96707274,11.65666237,7.520448023,11.65166192,4.103999581,5.652844985,3.372351426,5.560322419,4.539189772,6.3048088,5.568978802,5.824360407,4.068321615
Atu2126,8.173169329,14.37438454,12.99543035,12.74062407,15.73363683,16.36223528,15.39461855,10.22201015,19.80242742,10.17950161,8.579841327,10.43365885,9.604211344,10.24298635,9.499911009,12.00783015,8.4532288
Atu2127,12.36619316,10.47702153,16.15802664,19.77381827,7.994335423,17.45883147,16.09113318,29.08557003,21.95281571,14.53535715,18.76070215,20.82001025,14.37798515,8.160671518,5.810728135,3.115524457,10.91916376
Atu2124,257.5112562,165.093761,212.3416228,174.2703544,204.8631234,229.815582,168.6315845,261.2661115,281.2818174,133.1737043,180.9136834,152.3861012,116.0163504,168.2449904,262.2259178,192.327101,134.3452035
Atu2125,82.49039457,79.42290555,87.4488221,32.95293975,32.64014477,54.5531799,39.10632972,54.52977779,41.61455575,105.3571298,88.82099186,100.7159734,62.41118926,108.6155098,75.98974704,89.72427206,86.23557091
Atu6131,254.3733639,243.1662707,286.1035649,135.637606,329.9099238,275.1198663,201.8595337,409.8066723,239.3070047,154.4841367,193.3667018,159.9687365,519.7281557,608.8391307,427.5337667,837.7352869,486.6415305
Atu1800,15.76372024,20.28592796,25.08247118,36.28746341,39.96752421,29.44139868,16.75985559,12.98328043,18.29211242,24.20097695,23.92442454,24.3242041,42.64549719,29.8360899,24.89834438,33.09900814,32.60775069
Atu2128,55.47586067,39.59050401,59.70100979,60.98935272,46.54415252,104.6730201,43.58948125,69.55048286,77.75254378,72.34982829,40.87277687,56.92070328,12.057662,17.27179422,12.57952091,8.69161587,20.00546344
Atu2129,10.44883608,15.20827378,15.14784534,19.24947052,5.028593733,16.99587086,9.840481661,17.42418462,9.205834353,12.8469507,8.888460366,12.47256637,20.96299406,12.30925779,10.87265259,9.472008865,12.72809474
Atu6135,80.56102787,77.24744344,74.09534464,24.86161435,31.66151609,39.10018724,87.77466667,73.13855274,53.13243901,107.1506133,109.5472972,105.9804572,254.4720771,211.0712762,62.50989847,220.0457743,53.04855235
Atu6134,35.90397931,32.31758179,33.4042739,16.06747949,16.36967747,41.14057775,25.93221155,35.45080116,27.47060145,36.20859274,31.60252047,45.67745715,241.9314294,107.139022,48.44704364,147.4381072,39.0886892
Atu6137,67.28417175,97.38799899,78.03435478,87.72194609,90.66706882,111.126848,293.2974729,112.2011889,59.27999394,95.40415571,107.1658342,94.14792836,487.8887307,254.3199007,192.462074,333.5740635,193.9233303
Atu1801,0,0,0,0,10.01790158,0,0,0,0,0,0,0,2.38641227,0.521752117,0.921717556,0.650690264,0.478429269
Atu1471,10.54118691,10.44608704,6.607747784,6.865195781,3.885731521,4.040976289,9.77658243,5.049053499,3.556799636,11.73213266,10.37560122,13.92139983,23.60378682,21.14835248,17.51821974,14.51236468,19.85626444
Atu1470,5.874014994,5.129774887,1.977829269,5.993424888,0,0,0,0,0,6.415530419,3.061880977,4.207016433,16.66700633,8.215525401,11.23617592,9.584770876,8.748420916
Atu1473,43.2903822,33.53711318,30.32795937,24.22248323,26.61359513,15.09647746,74.40040717,39.82083703,55.36527736,33.2333395,41.12741637,32.17176906,32.41918555,32.63608715,41.51555001,29.54379343,24.61112375
Atu1472,3.982740211,4.347656743,3.352553648,0,8.625278488,11.95984014,3.215019633,2.490564506,2.631712736,5.15120002,5.190094213,6.93308762,11.47190114,8.984431076,4.761518497,11.39145646,7.139966847
Atu1475,0.569327607,6.629247546,4.313189213,5.809011814,14.79567002,7.693397166,8.272492825,0,4.514399539,7.854479347,5.564379853,5.436759698,35.24547352,15.15489226,12.02486904,6.406796447,9.89244519
Atu1802,8.055791992,11.72519974,11.44315505,0,8.723070761,4.535789712,26.8246366,3.778203298,7.984652245,17.07592307,14.43458175,11.4190446,66.75460717,44.75000472,50.16149966,43.34393923,55.61496154
Atu1477,5.148701838,6.791375883,8.397175134,3.283354504,8.362770012,8.696883753,7.792928024,0,7.654851392,9.248934014,8.386891372,8.83473451,11.78680147,10.45319024,8.84848854,10.50157505,12.11466114
Atu1476,7.986970028,9.300023536,4.258024522,6.791110934,4.612558999,7.195263536,10.31581839,9.98913462,10.55525072,11.0188739,6.591855269,7.468210827,16.48169625,21.74092275,12.83773517,19.17429728,18.17342834
Atu5036,1.147481999,1.252619449,1.931833239,0,0,0,0,4.305394456,0,1.319227797,1.869171527,0.34243157,0,0.517707527,0,1.291292307,1.424161545
Atu1478,10.26451963,6.290526869,6.366589105,16.53660298,14.03968688,7.30030388,10.46641428,8.107969122,12.85121037,7.453155585,9.856127817,5.481404623,15.88618971,17.79288972,17.86921043,15.50257681,13.40998827
Atu2497,6.497288341,10.27912907,7.371565957,14.41167053,12.23560498,19.08667236,1.368224004,4.239663243,8.959876947,9.905537727,8.466918962,7.418479359,11.95027824,9.431366515,106.0467711,4.768417203,350.4877868
Atu0924,231.1470085,193.0768348,195.5312443,354.3497207,355.0960805,497.5063501,419.1396365,290.5147705,306.9791686,129.5989092,189.188915,182.1314499,488.1498083,279.980213,372.544056,287.0244808,414.0694915
Atu2658,24.2664226,20.08811436,16.08607452,24.75972249,28.90410947,43.72203854,23.50653699,20.48591379,36.07819303,17.78524524,23.91467079,17.56084523,38.80854052,22.99130641,24.1761982,22.01679845,25.72537708
Atu2659,3.23355971,7.059665925,4.536525871,18.32940621,10.8932522,13.75599331,17.40168394,1.348048264,5.697785825,5.369769457,6.320703328,4.181488421,5.37521987,4.781883482,4.15220336,4.649592567,5.053699461
Atu2650,0.902592548,6.40439883,6.458094959,29.93057917,11.72827502,11.18044507,1.092910637,6.773120547,5.367731159,5.966690358,3.087552235,4.983005745,3.957952057,3.359574608,1.978320609,3.935882574,2.333801312
Atu2651,3.63996339,9.124271725,7.489812476,15.47482655,8.758821051,5.465254817,7.83551233,0,6.413900984,6.393388813,6.061018492,3.862179021,6.363766053,4.379296459,5.399350931,6.485568535,6.44180174
Atu2652,15.51876865,18.76504749,20.49924335,15.83424188,10.34105969,5.377105546,9.250959718,21.49919554,5.679405871,22.37048621,24.57900262,21.5168534,25.12661177,29.51433912,23.59596944,25.65818642,21.72994873
Atu2653,0.599292218,4.143279716,5.044665746,4.586061959,0,2.699437602,4.353943592,0,0,3.78944179,1.757172585,2.682611693,5.255903947,2.433434976,0.955302407,3.709197943,3.223102443
Atu2655,272.8638393,242.8288562,251.6623609,93.22138254,144.9893805,132.107228,89.24681056,140.5773816,205.770452,243.7074924,206.5054498,182.3767809,94.03058471,170.0782005,190.7993587,181.0916905,200.1700417
Atu1444,123.3543149,83.41558721,107.1440873,193.8050844,124.8248267,166.1985602,144.8703021,131.0668755,86.55928319,106.425492,113.2354036,88.47765092,70.39564218,79.88502032,155.5663472,122.9670238,81.01966804
Atu1908,1.620713626,6.880263763,4.774941829,20.67075372,0,9.733738507,5.23320714,4.053984561,0,3.726577793,4.048052496,3.70800901,6.270864359,6.946539137,5.167000607,7.751288403,4.469996089
Atu1875,2.483643924,8.133619578,7.944502129,40.54612273,23.66645205,22.37453314,3.608805595,1.86374458,1.969368926,5.567982423,3.722034846,4.891715417,9.097195767,6.499140466,3.761102512,6.707786884,5.137495505
Atu8043,2.362103902,0,0,4.016869872,0,0,3.813560522,0,0,0,0,0,1.2185935,0,0.313776189,0.443023159,1.302956307
Atu1877,442.2920977,412.0095099,215.9289147,114.2361226,127.8858225,153.0783488,117.5720198,88.47672061,144.5574792,336.2600395,327.7596026,246.4737178,41.14724235,210.6788951,200.6210186,127.6084618,98.25284776
Atu1559,3.86993929,8.44904099,6.108002153,2.467880836,25.14296866,17.43166242,9.371887296,0,3.835764314,5.005305466,5.04309808,6.929203537,25.45506421,17.24169088,11.37387416,13.33702398,12.60801838
Atu1871,24.08065094,20.35956109,37.26173562,30.71271797,24.54146224,22.33171107,36.0189879,69.09231103,44.92799541,18.32085494,21.4588046,20.50165664,59.19215889,38.185265,36.8334212,43.23821239,56.55079741
Atu1870,75.29181886,69.42295347,65.6859076,35.42780045,30.07844029,58.4444904,65.49907899,27.42695728,53.61546119,96.22545275,76.32588858,99.47256633,202.3206215,257.9851654,155.9955757,209.9689117,198.7619631
Atu1873,44.25752784,33.96742831,33.18543602,39.11924623,22.38233866,34.53942571,27.04707677,36.90130316,28.41834845,48.43816726,45.88942394,46.85990939,37.49462161,69.07810013,34.24471353,62.27867898,35.79168152
Atu8042,49.67511599,47.79702412,53.60184592,10.20502076,31.76848068,27.03085491,6.459003407,77.55528122,23.79210568,45.99469888,31.93252222,50.93900979,2.40791148,18.50104805,30.29212293,29.26347566,37.65367651
Atu0872,5.273161552,8.428885835,11.41403761,29.30373008,22.83979596,20.78326546,7.297194689,9.185937027,14.18647183,12.6119688,9.26452727,12.53273407,103.957705,28.12416501,30.05784275,15.36489988,32.41145256
Atu1808,13.26640745,14.48193524,14.69377876,29.38757156,25.70631348,9.435298411,7.609132551,9.169271684,23.53024288,10.83695853,8.757773951,6.563540968,3.782238315,6.85168818,33.18183203,9.134218048,49.75664396
Atu0870,109.7229431,103.3240455,131.1485505,54.36059694,109.7681356,76.53483302,72.53184371,92.92615972,89.05838779,140.5478089,128.9117418,159.3346088,37.88545549,46.25525384,41.54543258,50.23227565,41.46138784
Atu0871,26.18132397,32.97712427,30.30316986,26.970412,10.90383845,31.75052799,39.01765323,28.33652474,29.94244592,39.21673858,42.31956922,35.6093891,35.71501356,63.94480369,30.0968998,59.35003444,40.20107707
Atu0876,281.3214823,333.0908305,234.9484052,108.9550972,137.1605231,112.7854576,360.2581453,182.368798,204.3832627,415.0792745,485.3652595,531.4026877,624.4089259,558.695282,428.7775044,485.4343607,484.1228152
Atu1878,25.74350919,39.03089588,34.31103818,0,65.04376676,33.82121459,31.17171209,32.19686289,17.01078087,21.58084603,27.95630457,32.00990764,28.77528998,20.32564769,36.76183645,27.15924581,43.93228765
Atu0874,62.97203699,36.30520238,42.68177416,43.80829352,14.16896577,29.47010332,45.55203231,24.54788441,51.87818254,55.47316445,44.49454387,32.70316089,19.19677494,23.06086706,23.95447174,29.91018231,25.5444224
Atu0875,90.20284276,108.3985556,66.58485847,18.8792884,80.14321261,35.42168278,176.9968777,48.59713992,66.02309325,92.53558481,75.35097717,79.23652513,16.22760344,41.53146853,72.81568695,31.23313268,67.74558447
Atu6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu1052,10.95084224,12.09161223,11.12528964,7.705831999,13.08460614,10.20552685,9.144762477,0,0,10.4192073,12.05615635,6.53590053,6.623511606,6.473985454,10.98536843,5.311757259,7.029981094
Atu6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu1050,26.47165589,23.19631783,11.5962873,12.40245223,16.3796347,3.65015194,19.62452677,14.18894596,10.70934197,29.96789642,24.1123127,17.25030278,14.21395921,27.17681101,21.31387751,18.23832565,31.62522233
Atu1057,32.48034478,26.73756767,26.89278646,5.432888747,9.225117999,21.58579061,33.52640977,7.991307696,37.99890259,19.89518899,28.44905958,18.43217991,17.03108613,10.81040358,27.3730221,16.47791173,21.80811401
Atu1056,29.40226135,28.40700682,27.31030004,43.96546613,52.69690692,15.98399868,100.6675497,22.82448842,36.1770374,33.51154859,51.52768192,33.58409351,18.82977353,23.3287522,27.47475894,25.95630205,20.34307467
Atu1055,439.7724761,417.7485863,579.5499717,215.1360771,387.6694936,345.0100977,100.0394481,658.7253518,402.6214472,404.1784164,335.3293719,402.1858791,223.7677738,216.6606001,221.2122135,308.4574499,292.309157
Atu1054,136.1715992,60.59546585,89.55858157,48.6731654,90.16111419,126.3199717,93.81954753,138.8489712,119.2083628,111.6808782,112.4613334,130.7954836,67.11784509,58.56667515,56.57041502,65.88238925,63.98991471
Atu0502,183.6540668,165.0629177,250.28865,90.88292677,135.2292421,176.2036125,100.5152354,158.4876595,157.2758549,226.6608489,198.8817057,218.6761209,115.8742315,210.4615984,154.5740926,217.4177375,144.8156723
Atu0503,80.22203482,66.10745756,82.36628505,47.00661793,53.79030238,106.0141107,69.85163089,78.91281179,68.29632861,90.55945432,95.07886224,64.97534785,68.40833224,132.0322326,73.83718448,126.904853,70.3129175
Atu1059,5.827762908,7.209959192,8.584869168,19.32525584,10.09678269,9.187652783,1.411317674,13.11958783,4.621038898,7.53751709,3.797214598,5.391274996,9.921462036,8.413766425,4.877119668,6.394184643,8.197339284
Atu0501,213.1414289,175.345811,218.2116909,102.1183546,130.5839324,168.6382384,90.96519656,260.5446472,245.9179582,208.8190044,224.9409071,228.6116609,193.1440181,243.7793131,232.0204675,305.6223734,305.6835556
Atu0506,1.888076248,1.374046845,1.589327091,7.705831999,9.813454606,3.401842284,0,5.667304948,0,1.519467731,2.460440071,2.253758804,3.311755803,3.91846488,2.708720982,2.124702903,3.124436042
